frame,fss_sent_centric,sent_id,sentence,word
quantity,0.177104410741,FNC-2262,"Wynn 's demolition of the existing properties started a trend that , more than any other , describes Las Vegas at the end of the 20th century : removal of old properties in exchange for the potential of new ones .",properties
change_position_on_a_scale,0.0,FNC-2262,"Wynn 's demolition of the existing properties started a trend that , more than any other , describes Las Vegas at the end of the 20th century : removal of old properties in exchange for the potential of new ones .",properties
part_inner_outer,0.0908887699241,FNC-2262,"Wynn 's demolition of the existing properties started a trend that , more than any other , describes Las Vegas at the end of the 20th century : removal of old properties in exchange for the potential of new ones .",properties
cogitation,0.0,FNC-2262,"Wynn 's demolition of the existing properties started a trend that , more than any other , describes Las Vegas at the end of the 20th century : removal of old properties in exchange for the potential of new ones .",properties
gizmo,0.0,FNC-2262,"Wynn 's demolition of the existing properties started a trend that , more than any other , describes Las Vegas at the end of the 20th century : removal of old properties in exchange for the potential of new ones .",properties
locale_by_ownership,0.776121286486,FNC-2262,"Wynn 's demolition of the existing properties started a trend that , more than any other , describes Las Vegas at the end of the 20th century : removal of old properties in exchange for the potential of new ones .",properties
differentiation,0.0908887699241,FNC-2262,"Wynn 's demolition of the existing properties started a trend that , more than any other , describes Las Vegas at the end of the 20th century : removal of old properties in exchange for the potential of new ones .",properties
closure,0.172225929249,FNC-2573,Fifth : Securing supply of food and water .,Securing
communication,0.0229970435794,FNC-2573,Fifth : Securing supply of food and water .,Securing
cause_change,0.0271913743381,FNC-2573,Fifth : Securing supply of food and water .,Securing
people,0.0,FNC-2573,Fifth : Securing supply of food and water .,Securing
detaching,0.0,FNC-2573,Fifth : Securing supply of food and water .,Securing
eclipse,0.0,FNC-2573,Fifth : Securing supply of food and water .,Securing
hindering,0.0271913743381,FNC-2573,Fifth : Securing supply of food and water .,Securing
protecting,0.61581740476,FNC-2573,Fifth : Securing supply of food and water .,Securing
commitment,0.0,FNC-2573,Fifth : Securing supply of food and water .,Securing
getting,0.376663845512,FNC-2573,Fifth : Securing supply of food and water .,Securing
inchoative_attaching,0.0,FNC-2573,Fifth : Securing supply of food and water .,Securing
text_creation,0.0,FNC-2573,Fifth : Securing supply of food and water .,Securing
gizmo,0.0,FNC-2573,Fifth : Securing supply of food and water .,Securing
buildings,0.0,FNC-2573,Fifth : Securing supply of food and water .,Securing
attaching,0.0271913743381,FNC-2573,Fifth : Securing supply of food and water .,Securing
opinion,0.0281505302181,FNC-2836,President Clinton and Blair will stand together on arresting the terrorists suspected of blowing up Pan Am flight 103 over Scotland .,suspected
assessing,0.105896882445,FNC-2836,President Clinton and Blair will stand together on arresting the terrorists suspected of blowing up Pan Am flight 103 over Scotland .,suspected
people,0.0243130187477,FNC-2836,President Clinton and Blair will stand together on arresting the terrorists suspected of blowing up Pan Am flight 103 over Scotland .,suspected
estimating,0.0975882004249,FNC-2836,President Clinton and Blair will stand together on arresting the terrorists suspected of blowing up Pan Am flight 103 over Scotland .,suspected
reliance,0.0243130187477,FNC-2836,President Clinton and Blair will stand together on arresting the terrorists suspected of blowing up Pan Am flight 103 over Scotland .,suspected
cogitation,0.0732751816772,FNC-2836,President Clinton and Blair will stand together on arresting the terrorists suspected of blowing up Pan Am flight 103 over Scotland .,suspected
suspicion,0.899498705617,FNC-2836,President Clinton and Blair will stand together on arresting the terrorists suspected of blowing up Pan Am flight 103 over Scotland .,suspected
behind_the_scenes,0.0243130187477,FNC-2836,President Clinton and Blair will stand together on arresting the terrorists suspected of blowing up Pan Am flight 103 over Scotland .,suspected
expectation,0.122738686049,FNC-2836,President Clinton and Blair will stand together on arresting the terrorists suspected of blowing up Pan Am flight 103 over Scotland .,suspected
certainty,0.0,FNC-2836,President Clinton and Blair will stand together on arresting the terrorists suspected of blowing up Pan Am flight 103 over Scotland .,suspected
people,0.00579733127751,FNC-2277,Permanent Protection :,Protection
supply,0.0,FNC-2277,Permanent Protection :,Protection
protecting,0.821221151468,FNC-2277,Permanent Protection :,Protection
committing_crime,0.0,FNC-2277,Permanent Protection :,Protection
being_at_risk,0.0,FNC-2277,Permanent Protection :,Protection
enforcing,0.0312169780605,FNC-2277,Permanent Protection :,Protection
assistance,0.0,FNC-2277,Permanent Protection :,Protection
misdeed,0.0,FNC-2277,Permanent Protection :,Protection
defend,0.297541720894,FNC-2277,Permanent Protection :,Protection
behind_the_scenes,0.0,FNC-2277,Permanent Protection :,Protection
locale_by_use,0.0,FNC-2277,Permanent Protection :,Protection
social_event,0.956449600234,FNC-1168,"On Wan Chai 's Bowen Road , Maiden 's Rock , also called Lover 's Rock , is the gathering place for the annual Maiden 's festival .",festival
people,0.0488686884176,FNC-1168,"On Wan Chai 's Bowen Road , Maiden 's Rock , also called Lover 's Rock , is the gathering place for the annual Maiden 's festival .",festival
timespan,0.0,FNC-1168,"On Wan Chai 's Bowen Road , Maiden 's Rock , also called Lover 's Rock , is the gathering place for the annual Maiden 's festival .",festival
buildings,0.0,FNC-1168,"On Wan Chai 's Bowen Road , Maiden 's Rock , also called Lover 's Rock , is the gathering place for the annual Maiden 's festival .",festival
behind_the_scenes,0.0,FNC-1168,"On Wan Chai 's Bowen Road , Maiden 's Rock , also called Lover 's Rock , is the gathering place for the annual Maiden 's festival .",festival
locale_by_use,0.0,FNC-1168,"On Wan Chai 's Bowen Road , Maiden 's Rock , also called Lover 's Rock , is the gathering place for the annual Maiden 's festival .",festival
aggregate,0.0939764388905,FNC-0136,"Many Jamaicans head to the States for further education , and the American economic influence on areas such as business investment and planning is growing .",areas
attack,0.0,FNC-0136,"Many Jamaicans head to the States for further education , and the American economic influence on areas such as business investment and planning is growing .",areas
dimension,0.112960495813,FNC-0136,"Many Jamaicans head to the States for further education , and the American economic influence on areas such as business investment and planning is growing .",areas
part_whole,0.286037585053,FNC-0136,"Many Jamaicans head to the States for further education , and the American economic influence on areas such as business investment and planning is growing .",areas
fields,0.371421035845,FNC-0136,"Many Jamaicans head to the States for further education , and the American economic influence on areas such as business investment and planning is growing .",areas
quantity,0.0,FNC-0136,"Many Jamaicans head to the States for further education , and the American economic influence on areas such as business investment and planning is growing .",areas
